	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79
horizon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040137069299817085	0.0015140316681936383	0.0	0.0008136443793773651	0.0	0.014724369160830975	0.00047483068192377687	0.000690167595166713	0.0	0.0	0.0	0.0	0.000697262235917151	0.0	0.0	0.0008122359286062419	0.0	0.0019435040885582566	0.0	0.0	0.0	0.0006269920850172639	0.0	0.0	0.0	0.0	0.001706749084405601	0.0	0.0	0.00045623176265507936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006845330353826284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006938015576452017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sheen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040089973481372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
silhouette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004000088956672698	0.00042512640357017517	0.0	0.0	0.0	0.0	0.0015529684023931623	0.0	0.000460820592707023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003860225551761687	0.0	0.0	0.0	0.0	0.0006736086215823889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006083969492465258	0.0	0.00045161941670812666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005329148843884468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033661810448393226	0.0	0.0005254215211607516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
river	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015983372926712036	0.000551801931578666	0.0008829261641949415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005205734167248011	0.0	0.0	0.0	0.0	0.0005423103575594723	0.0007701817667111754	0.0008640412124805152	0.0	0.0	0.0	0.0	0.0	0.0009452846716158092	0.0	0.0	0.0	0.0	0.0	0.0017240094020962715	0.0	0.0	0.00046246557030826807	0.0	0.0	0.001023226068355143	0.0	0.0017228495562449098	0.0019550237338989973	0.0	0.0	0.0	0.0	0.0	0.0	0.001475388533435762	0.0	0.0	0.0006384014268405735	0.0	0.000775676395278424	0.0	0.0	0.0	0.0	0.0	0.00041124140261672437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
forest	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0134801110252738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004820132628083229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000577026279643178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004524814721662551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mountain	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012531084008514881	0.0	0.00041830784175544977	0.0	0.0	0.0	0.0009964850032702088	0.0006006122566759586	0.0	0.0	0.0	0.0009478630381636322	0.0	0.0	0.00038628646871075034	0.0	0.0	0.0	0.0	0.0	0.004247365985065699	0.0	0.0	0.0	0.0	0.0	0.00037591703585349023	0.0	0.0020606510806828737	0.0	0.0	0.0	0.0	0.0008934057550504804	0.0	0.00145941402297467	0.0	0.0026965162251144648	0.0	0.0	0.0	0.00047605615691281855	0.0	0.0004286239272914827	0.0	0.0	0.0	0.0005953018553555012	0.0	0.0	0.0	0.0	0.0005747974500991404	0.0003887102357111871	0.0004746967169921845	0.0	0.0	0.0	0.0	0.0	0.0011637802235782146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cave	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007006534840911627	0.0	0.0	0.0	0.0	0.0	0.005824446678161621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011634302791208029	0.0	0.0	0.0	0.0	0.0	0.0026760047767311335	0.0	0.0	0.0007563470862805843	0.0	0.0	0.0	0.0	0.0	0.0026514623314142227	0.0	0.0	0.0	0.0	0.0	0.0004533225146587938	0.0	0.0	0.0	0.0	0.0012536529684439301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046788679901510477	0.0	0.0	0.0
branch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069686356000602245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001551369670778513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007385301287285984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001624074880965054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005501405335962772	0.0	0.0	0.0	0.0	0.0	0.02575722523033619	0.0	0.0	0.0004140509699936956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006381635321304202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004973554750904441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009187251562252641
donkey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005123887211084366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005974778905510902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015249839052557945	0.0
ridge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039845663122832775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004063251835759729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007295137038454413	0.0013953534653410316	0.0012556059518828988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037103102658875287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
canyon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003722662338986993	0.0	0.0	0.0	0.0	0.0009035462862811983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015928704524412751	0.0	0.0	0.0	0.0	0.000869130773935467	0.0	0.0	0.0	0.0	0.0008357613114640117	0.0	0.0	0.0005008263397030532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003991791163571179	0.0	0.0	0.0	0.0005111068021506071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
clearing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00356426858343184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003139643813483417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
log	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034990664571523666	0.0	0.0006944281049072742	0.0	0.000533712562173605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006494591943919659	0.0	0.0	0.0	0.0	0.0	0.0004068551934324205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001509111258201301	0.0	0.00031931791454553604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043770927004516125	0.0	0.0004563931142911315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032988782040774822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004515187756624073	0.0	0.0	0.0	0.0	0.0	0.0004269751370884478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005524883745238185	0.0	0.0	0.0	0.07078392058610916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004889169940724969	0.0	0.0	0.0	0.0	0.0	0.0
slope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003130281111225486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007954814936965704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007392069092020392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023437633644789457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030996097484603524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
boulder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022555249743163586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005564172752201557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002004444831982255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
canoe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020198223646730185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
root	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019264670554548502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042507698526605964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011469179298728704	0.0
trunk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017675217241048813	0.0	0.0007346623460762203	0.0	0.0004497893387451768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005717214196920395	0.0	0.0	0.000913034426048398	0.0010275759268552065	0.0	0.0	0.0	0.0005715887527912855	0.0008275656728073955	0.0	0.0	0.0	0.0	0.0	0.0005736526800319552	0.0	0.0	0.0	0.0	0.0	0.0	0.0007245201268233359	0.0	0.0	0.0007387514924630523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000549858610611409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003412441292311996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
foliage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017582450527697802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hillside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015722893876954913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038606487214565277	0.0006700464291498065	0.0	0.0	0.0	0.0	0.0010990193113684654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011298989411443472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
brush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001507255481556058	0.0	0.0	0.0	0.0	0.0009703719988465309	0.0	0.0	0.0	0.0	0.0006032768869772553	0.0004382164916023612	0.0	0.0	0.0005178454448468983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000577493105083704	0.0	0.0	0.0	0.0007330740918405354	0.00040110014379024506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005135038518346846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008190248627215624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000490475504193455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013901169877499342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018244873499497771	0.0	0.0	0.0	0.0
herd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013576026540249586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007986378623172641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003245955740567297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terrain	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013503982918336987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004104703548364341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040317323873750865	0.0	0.0	0.0005893643829040229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shore	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012833195505663753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008009090088307858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037602611701004207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
north	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001275211456231773	0.001787159824743867	0.002229760866612196	0.0	0.0	0.0	0.0029439388308674097	0.0	0.0	0.0004628907481674105	0.0	0.0	0.0	0.0	0.0006800395203754306	0.0	0.0007755078258924186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008762587676756084	0.0	0.004432055167853832	0.0	0.0	0.0033685474190860987	0.0	0.0007861098274588585	0.0	0.0011316610034555197	0.0	0.0	0.0005550015484914184	0.0017532287165522575	0.0019544055685400963	0.0	0.0	0.0	0.0	0.001047029858455062	0.0	0.0	0.0	0.0	0.002191555919125676	0.0	0.0	0.0	0.0	0.0	0.00036201358307152987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spear	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012013441883027554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011446275748312473	0.0	0.0	0.0	0.0	0.0	0.003997842315584421	0.0	0.0	0.0	0.0	0.0006685805274173617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008132236544042826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006125210784375668	0.0	0.0	0.0	0.0011873687617480755	0.0	0.0	0.0
peak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011909918393939734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000710168678779155	0.0	0.0	0.0
campsite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001179305836558342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tribe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011778479674831033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003608477709349245	0.0	0.0	0.001242210273630917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
crest	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011623487807810307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004674825177062303	0.0	0.0	0.0	0.00044725113548338413	0.0	0.000978551572188735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hunting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011349903652444482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043183480738662183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011088289320468903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005563596496358514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000745113764423877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006617370527237654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018608608515933156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meadow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010843295603990555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010074859019368887	0.0	0.0	0.0	0.0021175327710807323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001332257641479373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005600068834610283	0.0	0.0	0.0	0.0	0.0	0.0	0.0021006097085773945	0.0	0.0	0.0	0.0	0.0	0.0
ravine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001074895029887557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010441504418849945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003910122031811625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
